,TimeID,Day,Month,Year,Quarter,Time
4868,4869,10,3,2021,1,18:58:3
4869,4870,17,7,2020,3,16:18:14
4870,4871,19,12,2019,4,13:48:58
4871,4872,28,1,2019,1,12:42:53
4872,4873,12,8,2021,3,13:12:9
4873,4874,14,7,2021,3,13:12:59
4874,4875,23,10,2020,4,18:9:15
4875,4876,2,11,2020,4,19:57:13
4876,4877,19,3,2021,1,12:10:58
4877,4878,19,5,2020,2,11:9:24
4878,4879,25,8,2020,3,15:9:37
4879,4880,8,10,2019,4,9:5:34
4880,4881,25,7,2021,3,19:58:48
4881,4882,4,7,2021,3,21:56:2
4882,4883,19,5,2021,2,21:26:33
4883,4884,4,1,2021,1,21:10:55
4884,4885,23,4,2020,2,13:21:44
4885,4886,10,1,2020,1,20:23:35
4886,4887,2,1,2021,1,17:48:46
4887,4888,8,9,2019,3,18:42:9
4888,4889,22,1,2021,1,20:12:11
4889,4890,22,3,2021,1,9:37:24
4890,4891,12,4,2019,2,21:0:55
4891,4892,7,6,2021,2,16:15:35
4892,4893,3,11,2019,4,16:17:30
4893,4894,25,7,2021,3,14:9:41
4894,4895,12,6,2020,2,13:24:13
4895,4896,17,9,2021,3,11:3:9
4896,4897,22,11,2020,4,10:4:26
4897,4898,20,6,2021,2,19:11:32
4898,4899,7,6,2021,2,21:30:36
4899,4900,20,6,2020,2,16:44:52
4900,4901,14,1,2020,1,19:40:12
4901,4902,22,11,2019,4,19:21:21
4902,4903,17,6,2019,2,13:0:28
4903,4904,5,8,2021,3,9:25:47
4904,4905,19,6,2021,2,18:17:58
4905,4906,7,1,2020,1,16:44:15
4906,4907,15,7,2019,3,19:4:26
4907,4908,19,12,2020,4,14:0:32
4908,4909,24,8,2021,3,14:50:47
4909,4910,6,5,2021,2,16:25:16
4910,4911,20,2,2019,1,19:19:58
4911,4912,23,4,2021,2,12:2:48
4912,4913,25,6,2019,2,11:29:20
4913,4914,8,11,2019,4,18:20:50
4914,4915,18,11,2019,4,20:12:16
4915,4916,6,6,2019,2,14:24:41
4916,4917,15,8,2019,3,15:49:52
4917,4918,7,11,2019,4,15:40:13
4918,4919,14,6,2021,2,10:34:58
4919,4920,1,12,2020,4,21:43:10
4920,4921,19,3,2021,1,19:16:1
4921,4922,15,8,2021,3,9:53:22
4922,4923,2,12,2020,4,10:0:38
4923,4924,19,10,2020,4,11:7:21
4924,4925,20,2,2020,1,21:31:10
4925,4926,17,5,2021,2,15:12:16
4926,4927,7,5,2021,2,10:17:59
4927,4928,26,1,2019,1,13:6:47
4928,4929,14,3,2019,1,21:22:15
4929,4930,19,6,2021,2,10:48:24
4930,4931,14,11,2020,4,19:43:8
4931,4932,28,2,2020,1,10:11:53
4932,4933,23,8,2019,3,15:40:1
4933,4934,3,8,2021,3,10:14:41
4934,4935,14,9,2021,3,12:31:44
4935,4936,8,2,2021,1,20:47:53
4936,4937,8,7,2020,3,9:9:14
4937,4938,23,3,2021,1,19:22:22
4938,4939,28,10,2019,4,15:18:23
4939,4940,5,5,2020,2,9:7:45
4940,4941,15,8,2020,3,13:28:0
4941,4942,5,12,2020,4,17:47:18
4942,4943,4,10,2020,4,14:26:4
4943,4944,2,1,2021,1,13:55:5
4944,4945,23,11,2019,4,21:54:24
4945,4946,4,7,2020,3,10:16:37
4946,4947,21,7,2020,3,18:10:50
4947,4948,8,3,2021,1,19:49:38
4948,4949,9,4,2019,2,18:55:26
4949,4950,8,4,2020,2,13:18:29
4950,4951,9,1,2021,1,11:42:33
4951,4952,10,9,2021,3,19:20:52
4952,4953,12,6,2021,2,17:56:28
4953,4954,25,7,2021,3,13:34:2
4954,4955,26,12,2019,4,18:59:22
4955,4956,25,9,2020,3,11:9:22
4956,4957,7,2,2019,1,21:17:4
4957,4958,28,7,2019,3,13:14:18
4958,4959,25,1,2020,1,14:38:18
4959,4960,19,8,2019,3,10:6:10
4960,4961,10,4,2019,2,12:33:58
4961,4962,27,6,2020,2,20:43:31
4962,4963,1,3,2020,1,21:9:20
4963,4964,4,8,2019,3,9:5:57
4964,4965,27,8,2021,3,12:56:19
4965,4966,8,7,2021,3,9:5:36
4966,4967,28,7,2021,3,21:24:56
4967,4968,25,6,2019,2,9:32:9
4968,4969,19,2,2021,1,9:42:25
4969,4970,1,4,2019,2,20:43:51
4970,4971,13,6,2019,2,17:37:31
4971,4972,23,6,2020,2,11:39:47
4972,4973,5,8,2021,3,21:5:0
4973,4974,3,8,2020,3,21:50:10
4974,4975,4,9,2021,3,12:12:56
4975,4976,17,1,2021,1,10:56:37
4976,4977,12,2,2020,1,20:35:4
4977,4978,8,8,2020,3,19:37:35
4978,4979,28,3,2020,1,17:15:6
4979,4980,22,7,2021,3,10:57:52
4980,4981,26,2,2019,1,13:44:26
4981,4982,2,1,2021,1,15:44:0
4982,4983,1,7,2021,3,9:24:20
4983,4984,12,6,2019,2,13:53:44
4984,4985,7,9,2021,3,14:18:39
4985,4986,17,3,2021,1,12:36:49
4986,4987,13,5,2020,2,17:43:4
4987,4988,10,7,2019,3,12:43:58
4988,4989,21,3,2021,1,20:50:30
4989,4990,22,12,2020,4,18:21:7
4990,4991,2,9,2019,3,12:18:2
4991,4992,19,12,2020,4,13:50:11
4992,4993,25,7,2019,3,13:10:4
4993,4994,16,11,2020,4,21:14:3
4994,4995,12,3,2020,1,12:16:20
4995,4996,21,9,2021,3,10:43:55
4996,4997,24,9,2021,3,13:54:2
4997,4998,3,3,2019,1,15:46:18
4998,4999,4,6,2019,2,10:5:40
4999,5000,23,11,2020,4,16:27:31
5000,5001,26,8,2021,3,14:24:41
5001,5002,15,1,2019,1,18:44:1
5002,5003,21,9,2020,3,9:20:48
5003,5004,21,6,2020,2,13:40:10
5004,5005,26,3,2020,1,12:48:58
5005,5006,22,9,2021,3,19:1:27
5006,5007,13,3,2020,1,11:46:5
5007,5008,19,2,2019,1,13:53:50
5008,5009,5,2,2021,1,20:46:8
5009,5010,21,5,2020,2,13:10:47
5010,5011,14,1,2019,1,10:34:6
5011,5012,24,2,2020,1,14:59:40
5012,5013,2,3,2019,1,11:54:26
5013,5014,28,6,2020,2,12:21:52
5014,5015,5,7,2020,3,13:43:52
5015,5016,21,5,2019,2,16:33:35
5016,5017,22,4,2020,2,10:53:45
5017,5018,5,1,2020,1,13:15:34
5018,5019,15,12,2019,4,20:57:20
5019,5020,18,6,2020,2,13:46:4
5020,5021,20,1,2020,1,17:50:45
5021,5022,13,11,2020,4,10:40:57
5022,5023,24,2,2021,1,14:15:7
5023,5024,9,11,2020,4,12:0:32
5024,5025,15,1,2021,1,19:49:57
5025,5026,21,2,2019,1,20:31:39
5026,5027,16,9,2019,3,21:19:17
5027,5028,1,9,2021,3,16:38:29
5028,5029,19,9,2020,3,21:45:51
5029,5030,8,11,2019,4,14:46:9
5030,5031,4,4,2019,2,21:14:45
5031,5032,3,5,2019,2,11:30:34
5032,5033,15,3,2021,1,17:7:21
5033,5034,15,5,2021,2,13:59:50
5034,5035,2,3,2021,1,12:7:8
5035,5036,6,12,2020,4,20:56:47
5036,5037,13,1,2021,1,15:30:32
5037,5038,4,2,2020,1,10:24:37
5038,5039,12,9,2019,3,12:7:20
5039,5040,10,2,2019,1,10:20:11
5040,5041,7,6,2019,2,20:11:58
5041,5042,23,11,2019,4,12:6:53
5042,5043,1,7,2021,3,17:26:20
5043,5044,8,11,2019,4,15:22:5
5044,5045,3,7,2019,3,12:41:4
5045,5046,17,3,2021,1,16:43:17
5046,5047,25,10,2020,4,17:15:49
5047,5048,3,7,2021,3,9:53:54
5048,5049,28,10,2019,4,13:47:30
5049,5050,18,2,2019,1,11:6:36
5050,5051,25,9,2020,3,20:19:13
5051,5052,23,1,2019,1,17:59:56
5052,5053,2,12,2020,4,9:44:49
5053,5054,24,5,2021,2,20:1:29
5054,5055,13,9,2021,3,15:22:29
5055,5056,10,7,2020,3,18:48:11
5056,5057,23,2,2019,1,21:3:10
5057,5058,12,4,2020,2,17:46:35
5058,5059,12,7,2020,3,9:15:5
5059,5060,6,11,2020,4,17:15:53
5060,5061,9,3,2021,1,18:45:11
5061,5062,16,6,2019,2,18:13:35
5062,5063,7,7,2021,3,11:56:54
5063,5064,3,1,2019,1,15:18:41
5064,5065,21,3,2021,1,9:45:58
5065,5066,22,2,2019,1,16:51:0
5066,5067,6,6,2019,2,16:40:57
5067,5068,4,4,2019,2,9:7:21
5068,5069,3,10,2020,4,13:8:16
5069,5070,28,1,2021,1,14:29:37
5070,5071,10,10,2019,4,15:2:36
5071,5072,15,10,2020,4,21:35:55
5072,5073,12,3,2020,1,14:19:52
5073,5074,13,2,2020,1,11:47:21
5074,5075,28,1,2021,1,11:42:24
5075,5076,13,12,2020,4,17:32:30
5076,5077,19,1,2020,1,13:24:7
5077,5078,20,7,2021,3,21:32:27
5078,5079,14,3,2021,1,14:47:7
5079,5080,1,5,2021,2,13:23:37
5080,5081,15,6,2021,2,11:27:50
5081,5082,25,10,2020,4,10:42:23
5082,5083,9,11,2020,4,21:7:3
5083,5084,26,5,2019,2,11:33:51
5084,5085,13,12,2020,4,18:55:15
5085,5086,9,4,2021,2,16:50:50
5086,5087,16,6,2019,2,13:39:52
5087,5088,21,12,2019,4,13:5:52
5088,5089,8,8,2021,3,15:33:48
5089,5090,2,11,2020,4,10:53:12
5090,5091,28,2,2019,1,18:21:0
5091,5092,3,12,2020,4,18:44:8
5092,5093,8,9,2021,3,20:39:8
5093,5094,17,4,2021,2,16:12:18
5094,5095,5,9,2020,3,9:23:39
5095,5096,22,7,2021,3,10:15:54
5096,5097,6,4,2020,2,13:37:47
5097,5098,15,5,2020,2,21:40:44
5098,5099,22,9,2021,3,13:24:53
5099,5100,17,8,2020,3,14:34:23
5100,5101,26,1,2021,1,12:56:15
5101,5102,19,10,2019,4,9:21:0
5102,5103,28,6,2019,2,21:39:0
5103,5104,28,4,2021,2,15:25:41
5104,5105,6,6,2019,2,19:58:0
5105,5106,17,4,2019,2,21:37:33
5106,5107,15,7,2020,3,19:44:25
5107,5108,28,5,2020,2,12:40:28
5108,5109,5,1,2021,1,21:13:56
5109,5110,3,3,2021,1,19:9:49
5110,5111,23,6,2019,2,20:12:33
5111,5112,28,3,2020,1,20:2:37
5112,5113,9,4,2019,2,16:21:7
5113,5114,14,6,2019,2,17:54:18
5114,5115,1,5,2019,2,12:54:59
5115,5116,10,8,2021,3,9:7:37
5116,5117,27,4,2019,2,20:12:52
5117,5118,12,8,2019,3,10:35:49
5118,5119,11,1,2019,1,19:10:24
5119,5120,11,8,2019,3,21:32:39
5120,5121,23,2,2019,1,10:41:8
5121,5122,19,10,2019,4,19:5:45
5122,5123,22,2,2019,1,12:11:22
5123,5124,28,9,2020,3,10:44:47
5124,5125,23,7,2021,3,10:16:18
5125,5126,8,3,2020,1,12:41:4
5126,5127,14,7,2020,3,11:14:2
5127,5128,23,6,2020,2,19:55:6
5128,5129,22,4,2020,2,17:47:11
5129,5130,26,10,2019,4,18:56:22
5130,5131,28,6,2020,2,13:0:23
5131,5132,21,2,2021,1,9:38:7
5132,5133,6,12,2019,4,20:54:25
5133,5134,16,5,2021,2,13:16:15
5134,5135,1,4,2021,2,13:58:38
5135,5136,20,6,2020,2,15:34:2
5136,5137,19,8,2020,3,10:13:44
5137,5138,10,1,2019,1,9:45:50
5138,5139,28,4,2019,2,15:11:33
5139,5140,14,3,2021,1,14:14:47
5140,5141,15,5,2019,2,10:9:53
5141,5142,8,10,2019,4,15:59:28
5142,5143,7,6,2020,2,14:51:58
5143,5144,9,9,2020,3,12:57:17
5144,5145,16,7,2021,3,11:21:25
5145,5146,21,3,2021,1,16:22:37
5146,5147,13,10,2020,4,12:19:29
5147,5148,10,11,2019,4,17:20:57
5148,5149,17,10,2019,4,10:10:3
5149,5150,11,10,2020,4,17:32:59
5150,5151,25,3,2020,1,15:37:59
5151,5152,8,1,2021,1,21:45:27
5152,5153,16,8,2020,3,10:16:28
5153,5154,13,3,2020,1,20:19:9
5154,5155,5,12,2019,4,18:5:8
5155,5156,15,8,2020,3,14:52:40
5156,5157,5,5,2020,2,10:26:32
5157,5158,11,5,2020,2,14:0:49
5158,5159,8,6,2020,2,14:44:15
5159,5160,26,6,2020,2,9:27:17
5160,5161,26,8,2019,3,14:24:26
5161,5162,16,3,2019,1,17:28:26
5162,5163,20,6,2021,2,21:17:10
5163,5164,24,8,2019,3,13:21:7
5164,5165,14,9,2020,3,9:54:37
5165,5166,6,4,2019,2,16:40:51
5166,5167,19,5,2021,2,9:23:47
5167,5168,20,10,2020,4,16:51:26
5168,5169,26,12,2019,4,18:8:58
5169,5170,20,3,2021,1,11:3:4
5170,5171,3,5,2019,2,13:36:57
5171,5172,1,8,2020,3,20:42:40
5172,5173,5,1,2021,1,13:15:16
5173,5174,16,12,2019,4,13:46:16
5174,5175,21,3,2020,1,13:36:8
5175,5176,4,7,2019,3,20:29:35
5176,5177,3,3,2021,1,10:35:34
5177,5178,28,2,2019,1,10:25:26
5178,5179,23,1,2019,1,19:59:29
5179,5180,6,8,2020,3,10:31:3
5180,5181,1,12,2019,4,17:18:43
5181,5182,18,10,2020,4,20:38:36
5182,5183,25,11,2019,4,15:35:3
5183,5184,20,9,2021,3,17:28:21
5184,5185,23,7,2021,3,15:25:51
5185,5186,20,2,2019,1,17:20:37
5186,5187,13,2,2020,1,19:53:49
5187,5188,7,7,2019,3,9:54:55
5188,5189,23,1,2019,1,11:10:20
5189,5190,17,4,2020,2,20:1:48
5190,5191,28,10,2019,4,16:40:30
5191,5192,11,7,2021,3,21:39:3
5192,5193,22,5,2021,2,9:49:44
5193,5194,7,3,2020,1,13:20:56
5194,5195,25,10,2020,4,11:29:17
5195,5196,7,9,2020,3,18:51:34
5196,5197,12,2,2019,1,14:8:22
5197,5198,12,11,2020,4,15:27:38
5198,5199,17,8,2020,3,11:59:22
5199,5200,18,6,2021,2,20:53:44
5200,5201,3,6,2021,2,16:3:1
5201,5202,21,1,2019,1,17:53:27
5202,5203,7,9,2021,3,21:57:57
5203,5204,16,4,2020,2,14:40:46
5204,5205,25,9,2021,3,9:17:17
5205,5206,24,12,2019,4,18:39:32
5206,5207,9,4,2020,2,15:25:54
5207,5208,9,8,2020,3,19:15:24
5208,5209,17,7,2021,3,17:31:26
5209,5210,5,9,2019,3,14:10:50
5210,5211,17,4,2020,2,15:6:12
5211,5212,21,1,2019,1,19:13:0
5212,5213,3,7,2020,3,12:3:4
5213,5214,11,1,2019,1,15:12:59
5214,5215,10,1,2019,1,10:46:22
5215,5216,11,9,2021,3,19:57:37
5216,5217,28,10,2020,4,16:54:4
5217,5218,28,5,2019,2,9:6:47
5218,5219,10,5,2021,2,20:50:47
5219,5220,8,6,2019,2,9:19:20
5220,5221,17,12,2019,4,19:58:50
5221,5222,17,9,2020,3,17:45:1
5222,5223,17,3,2021,1,10:36:47
5223,5224,19,6,2021,2,18:38:19
5224,5225,14,7,2021,3,12:39:35
5225,5226,2,2,2020,1,16:18:41
5226,5227,8,9,2021,3,13:2:32
5227,5228,8,1,2019,1,12:36:54
5228,5229,27,9,2020,3,11:34:37
5229,5230,11,2,2019,1,21:58:17
5230,5231,21,6,2021,2,9:35:11
5231,5232,9,1,2020,1,19:59:59
5232,5233,11,5,2021,2,15:7:38
5233,5234,17,3,2020,1,21:35:4
5234,5235,25,9,2020,3,10:54:39
5235,5236,8,3,2020,1,19:27:30
5236,5237,7,4,2021,2,17:38:35
5237,5238,7,2,2019,1,18:18:9
5238,5239,12,2,2020,1,11:59:41
5239,5240,22,3,2021,1,11:10:53
5240,5241,23,4,2021,2,10:59:56
5241,5242,21,1,2020,1,19:10:36
5242,5243,13,2,2019,1,21:22:27
5243,5244,11,10,2020,4,10:36:49
5244,5245,15,6,2021,2,18:30:50
5245,5246,2,6,2021,2,16:21:21
5246,5247,9,9,2021,3,16:19:57
5247,5248,26,10,2020,4,12:1:6
5248,5249,13,7,2019,3,11:17:2
5249,5250,14,9,2019,3,17:57:33
5250,5251,22,9,2020,3,21:29:29
5251,5252,5,12,2019,4,16:37:12
5252,5253,17,3,2019,1,11:26:33
5253,5254,27,2,2021,1,21:39:25
5254,5255,26,4,2019,2,17:46:28
5255,5256,6,7,2020,3,9:0:37
5256,5257,15,6,2019,2,14:17:51
5257,5258,13,6,2020,2,20:17:52
5258,5259,11,3,2019,1,21:1:37
5259,5260,21,7,2021,3,12:3:25
5260,5261,17,7,2021,3,12:19:43
5261,5262,17,6,2021,2,20:0:48
5262,5263,6,10,2020,4,15:34:5
5263,5264,22,7,2020,3,10:13:33
5264,5265,1,8,2020,3,16:56:27
5265,5266,3,11,2020,4,11:18:36
5266,5267,9,1,2020,1,19:17:52
5267,5268,20,7,2021,3,21:54:31
5268,5269,23,9,2021,3,10:41:1
5269,5270,22,9,2020,3,13:48:19
5270,5271,24,3,2020,1,14:22:38
5271,5272,4,4,2021,2,12:19:48
5272,5273,18,6,2021,2,15:5:9
5273,5274,24,2,2021,1,9:14:5
5274,5275,16,6,2019,2,20:25:40
5275,5276,28,7,2020,3,16:29:10
5276,5277,27,3,2019,1,16:40:8
5277,5278,1,4,2020,2,18:38:48
5278,5279,1,4,2020,2,18:25:5
5279,5280,23,11,2020,4,11:14:11
5280,5281,6,8,2021,3,12:11:51
5281,5282,18,8,2019,3,12:59:13
5282,5283,6,5,2021,2,16:14:59
5283,5284,3,3,2020,1,11:20:23
5284,5285,7,10,2020,4,12:30:40
5285,5286,11,3,2020,1,10:46:17
5286,5287,10,8,2021,3,10:53:18
5287,5288,22,5,2020,2,19:19:45
5288,5289,22,10,2020,4,10:32:40
5289,5290,13,10,2019,4,15:0:13
5290,5291,17,3,2020,1,13:37:25
5291,5292,10,3,2019,1,12:39:33
5292,5293,12,10,2020,4,21:1:19
5293,5294,28,1,2020,1,15:34:0
5294,5295,9,1,2021,1,10:27:52
5295,5296,2,12,2020,4,21:17:41
5296,5297,15,3,2020,1,9:24:21
5297,5298,21,2,2019,1,18:15:9
5298,5299,11,3,2019,1,18:46:43
5299,5300,16,12,2020,4,11:16:13
5300,5301,19,9,2020,3,9:56:48
5301,5302,25,4,2019,2,21:13:53
5302,5303,15,5,2020,2,21:19:17
5303,5304,12,8,2020,3,21:25:5
5304,5305,22,7,2021,3,17:8:47
5305,5306,28,5,2020,2,10:28:39
5306,5307,8,2,2021,1,9:16:42
5307,5308,21,11,2019,4,11:8:34
5308,5309,18,7,2021,3,16:8:53
5309,5310,21,11,2019,4,14:40:24
5310,5311,2,8,2021,3,21:12:11
5311,5312,12,4,2019,2,15:2:4
5312,5313,13,3,2020,1,10:20:42
5313,5314,14,7,2020,3,10:38:6
5314,5315,1,9,2021,3,9:44:27
5315,5316,1,8,2021,3,9:39:37
5316,5317,14,5,2020,2,10:32:42
5317,5318,28,8,2021,3,10:1:54
5318,5319,22,10,2020,4,14:37:46
5319,5320,23,12,2019,4,10:50:13
5320,5321,18,9,2019,3,18:2:13
5321,5322,15,1,2021,1,10:41:45
5322,5323,5,10,2020,4,11:37:40
5323,5324,5,2,2021,1,10:44:45
5324,5325,13,5,2021,2,14:55:23
5325,5326,25,7,2020,3,21:8:58
5326,5327,23,2,2019,1,15:39:52
5327,5328,22,2,2021,1,14:7:47
5328,5329,25,5,2021,2,12:40:5
5329,5330,10,1,2020,1,14:14:39
5330,5331,1,10,2020,4,18:47:23
5331,5332,28,1,2021,1,11:53:22
5332,5333,9,6,2020,2,17:3:17
5333,5334,9,1,2019,1,14:1:37
5334,5335,25,1,2019,1,17:12:56
5335,5336,3,4,2021,2,12:45:55
5336,5337,1,4,2021,2,9:17:10
5337,5338,2,5,2020,2,18:38:44
5338,5339,19,4,2019,2,10:12:39
5339,5340,8,3,2020,1,18:46:2
5340,5341,3,5,2020,2,11:53:29
5341,5342,20,6,2020,2,9:22:44
5342,5343,8,9,2020,3,20:59:10
5343,5344,9,2,2020,1,14:53:15
5344,5345,24,10,2020,4,9:14:41
5345,5346,25,4,2020,2,9:2:6
5346,5347,19,5,2021,2,9:32:9
5347,5348,6,4,2019,2,17:43:44
5348,5349,14,12,2020,4,10:22:54
5349,5350,13,5,2019,2,18:47:42
5350,5351,1,5,2019,2,10:48:30
5351,5352,24,4,2021,2,9:48:39
5352,5353,20,12,2020,4,17:17:7
5353,5354,7,9,2019,3,19:33:58
5354,5355,19,8,2019,3,12:33:9
5355,5356,27,2,2021,1,10:58:27
5356,5357,7,6,2021,2,13:48:25
5357,5358,4,9,2021,3,17:14:21
5358,5359,10,12,2019,4,21:44:32
5359,5360,12,6,2020,2,14:25:14
5360,5361,12,9,2019,3,11:28:50
5361,5362,17,3,2021,1,14:54:45
5362,5363,4,4,2020,2,10:18:13
5363,5364,20,7,2020,3,13:42:39
5364,5365,2,5,2019,2,16:5:12
5365,5366,7,5,2019,2,14:30:40
5366,5367,19,12,2019,4,11:20:8
5367,5368,18,4,2021,2,14:36:17
5368,5369,13,10,2020,4,10:15:22
5369,5370,17,7,2019,3,14:51:37
5370,5371,20,1,2021,1,9:5:46
5371,5372,10,6,2021,2,12:33:37
5372,5373,25,3,2020,1,16:52:41
5373,5374,18,6,2020,2,21:29:47
5374,5375,17,1,2021,1,10:3:46
5375,5376,3,9,2019,3,17:56:30
5376,5377,4,2,2019,1,17:16:27
5377,5378,16,10,2019,4,20:13:47
5378,5379,23,9,2019,3,20:48:54
5379,5380,25,7,2021,3,19:27:36
5380,5381,23,8,2021,3,21:16:29
5381,5382,24,7,2019,3,15:31:34
5382,5383,15,2,2020,1,9:49:39
5383,5384,1,7,2021,3,9:20:2
5384,5385,28,7,2021,3,13:36:50
5385,5386,8,3,2019,1,16:49:3
5386,5387,14,1,2021,1,17:55:9
5387,5388,5,12,2020,4,9:29:57
5388,5389,10,6,2021,2,20:0:46
5389,5390,10,9,2021,3,21:43:47
5390,5391,9,3,2019,1,16:17:46
5391,5392,7,1,2019,1,10:43:44
5392,5393,25,8,2020,3,13:44:18
5393,5394,21,6,2020,2,11:20:42
5394,5395,3,2,2019,1,11:9:10
5395,5396,21,12,2019,4,17:10:13
5396,5397,25,8,2019,3,15:44:36
5397,5398,1,9,2021,3,14:10:56
5398,5399,28,8,2021,3,15:52:15
5399,5400,27,10,2020,4,10:15:50
5400,5401,11,4,2019,2,12:5:51
5401,5402,6,6,2019,2,14:22:34
5402,5403,5,4,2021,2,9:55:42
5403,5404,18,5,2020,2,13:39:56
5404,5405,11,1,2019,1,20:25:17
5405,5406,9,2,2019,1,19:42:45
5406,5407,21,3,2020,1,11:40:44
5407,5408,14,1,2021,1,11:40:5
5408,5409,3,6,2021,2,13:5:21
5409,5410,20,12,2019,4,14:8:15
5410,5411,20,2,2021,1,14:9:33
5411,5412,15,3,2021,1,17:30:41
5412,5413,26,9,2021,3,19:15:34
5413,5414,26,3,2021,1,18:57:13
5414,5415,16,9,2019,3,18:20:53
5415,5416,14,6,2021,2,14:16:31
5416,5417,10,9,2020,3,15:31:52
5417,5418,5,6,2020,2,12:25:38
5418,5419,23,3,2020,1,9:59:39
5419,5420,15,2,2021,1,13:36:31
5420,5421,5,6,2019,2,18:22:6
5421,5422,21,4,2021,2,15:29:14
5422,5423,3,7,2021,3,21:50:23
5423,5424,26,8,2019,3,13:24:57
5424,5425,22,7,2019,3,21:55:55
5425,5426,15,8,2021,3,17:4:42
5426,5427,19,9,2020,3,13:13:7
5427,5428,16,4,2020,2,11:13:15
5428,5429,2,8,2021,3,21:19:1
5429,5430,6,11,2020,4,18:41:40
5430,5431,14,2,2019,1,20:51:17
5431,5432,19,9,2020,3,17:48:54
5432,5433,28,8,2021,3,16:6:25
5433,5434,17,12,2020,4,14:2:17
5434,5435,19,1,2020,1,10:58:32
5435,5436,21,4,2019,2,18:57:11
5436,5437,24,7,2019,3,15:38:23
5437,5438,1,5,2021,2,19:30:44
5438,5439,14,9,2020,3,13:26:0
5439,5440,15,6,2019,2,13:11:7
5440,5441,18,7,2019,3,18:28:37
5441,5442,3,10,2020,4,14:30:5
5442,5443,18,3,2019,1,17:58:51
5443,5444,16,6,2019,2,15:27:48
5444,5445,15,2,2021,1,15:30:42
5445,5446,21,11,2019,4,20:0:4
5446,5447,27,6,2019,2,9:52:55
5447,5448,28,4,2020,2,18:6:56
5448,5449,26,2,2019,1,13:51:36
5449,5450,6,2,2020,1,13:47:42
5450,5451,14,10,2020,4,20:1:46
5451,5452,3,1,2020,1,17:49:51
5452,5453,7,10,2019,4,16:1:49
5453,5454,21,1,2020,1,9:27:9
5454,5455,5,7,2020,3,13:59:17
5455,5456,27,3,2019,1,11:39:21
5456,5457,11,9,2021,3,10:43:48
5457,5458,9,1,2020,1,20:44:40
5458,5459,2,2,2021,1,13:45:40
5459,5460,5,6,2021,2,21:59:50
5460,5461,5,8,2019,3,18:12:51
5461,5462,28,5,2021,2,18:55:23
5462,5463,16,4,2020,2,18:9:39
5463,5464,21,6,2021,2,19:37:9
5464,5465,5,6,2020,2,9:30:4
5465,5466,20,7,2020,3,21:27:21
5466,5467,25,1,2021,1,18:30:50
5467,5468,5,11,2019,4,12:20:48
5468,5469,14,1,2021,1,10:35:6
5469,5470,24,3,2019,1,21:0:37
5470,5471,3,5,2021,2,11:58:19
5471,5472,18,9,2021,3,9:10:10
5472,5473,13,8,2019,3,19:12:15
5473,5474,19,8,2019,3,10:49:21
5474,5475,11,6,2019,2,10:19:51
5475,5476,20,12,2019,4,10:29:39
5476,5477,16,3,2021,1,20:57:30
5477,5478,18,1,2020,1,12:26:12
5478,5479,3,4,2020,2,15:9:1
5479,5480,11,1,2021,1,20:55:59
5480,5481,5,9,2020,3,15:28:1
5481,5482,14,12,2020,4,21:23:28
5482,5483,11,6,2020,2,10:54:28
5483,5484,27,3,2021,1,18:41:46
5484,5485,25,6,2021,2,16:34:25
5485,5486,24,9,2021,3,15:41:40
5486,5487,3,4,2021,2,16:24:49
5487,5488,22,10,2020,4,13:54:41
5488,5489,1,8,2020,3,20:7:9
5489,5490,28,7,2021,3,11:54:48
5490,5491,19,6,2019,2,9:51:20
5491,5492,25,8,2019,3,18:35:58
5492,5493,8,11,2020,4,21:18:41
5493,5494,5,4,2021,2,19:41:14
5494,5495,23,5,2020,2,10:44:18
5495,5496,12,12,2019,4,16:55:48
5496,5497,24,3,2019,1,21:39:2
5497,5498,13,9,2019,3,19:1:54
5498,5499,2,7,2019,3,21:3:5
5499,5500,28,1,2021,1,11:56:29
5500,5501,26,10,2020,4,19:45:5
5501,5502,20,4,2021,2,21:3:24
5502,5503,25,2,2021,1,21:32:20
5503,5504,4,12,2019,4,10:39:21
5504,5505,21,2,2019,1,17:46:10
5505,5506,3,4,2021,2,20:14:35
5506,5507,6,5,2020,2,15:53:2
5507,5508,8,1,2020,1,10:20:39
5508,5509,8,11,2020,4,20:0:5
5509,5510,9,10,2020,4,21:35:15
5510,5511,27,2,2019,1,17:35:43
5511,5512,23,1,2021,1,11:58:56
5512,5513,15,2,2021,1,17:23:22
5513,5514,14,8,2021,3,9:52:54
5514,5515,9,4,2020,2,21:6:8
5515,5516,15,5,2020,2,15:36:37
5516,5517,9,11,2019,4,16:15:57
5517,5518,14,1,2019,1,10:25:37
5518,5519,13,4,2020,2,15:25:7
5519,5520,19,7,2020,3,14:27:39
5520,5521,1,5,2021,2,16:39:58
5521,5522,14,8,2021,3,13:27:54
5522,5523,8,3,2021,1,15:21:44
5523,5524,19,11,2019,4,15:23:46
5524,5525,7,11,2019,4,16:15:26
5525,5526,1,1,2020,1,18:39:55
5526,5527,9,7,2021,3,14:50:4
5527,5528,16,2,2021,1,17:37:56
5528,5529,5,4,2021,2,10:8:4
5529,5530,19,3,2020,1,9:31:23
5530,5531,4,2,2019,1,15:16:42
5531,5532,9,6,2019,2,20:18:19
5532,5533,15,5,2020,2,9:28:42
