,SaleID,MenuItemID,MenuItemQuantity,Total,TimeID
17871,5963,13,3,44.37,15962
17872,5963,11,4,59.16,15962
17873,5963,27,1,1.5,15962
17874,5964,24,1,4.4,15963
17875,5964,22,1,2.0,15963
17876,5964,22,1,2.0,15963
17877,5964,22,5,10.0,15963
17878,5964,3,1,12.89,15963
17879,5965,9,2,23.78,15964
17880,5966,1,1,10.49,15965
17881,5966,2,4,46.76,15965
17882,5966,14,1,13.49,15965
17883,5966,17,2,15.0,15965
17884,5966,20,2,9.0,15965
17885,5967,8,4,39.8,15966
17886,5967,6,2,19.9,15966
17887,5967,5,1,11.65,15966
17888,5968,5,1,11.65,15967
17889,5968,5,2,23.3,15967
17890,5968,25,2,15.0,15967
17891,5969,15,3,27.75,15968
17892,5969,8,5,49.75,15968
17893,5969,29,2,6.0,15968
17894,5969,10,5,73.94999999999999,15968
17895,5969,24,4,17.6,15968
17896,5970,16,1,7.5,15969
17897,5970,6,2,19.9,15969
17898,5970,5,3,34.95,15969
17899,5971,21,4,10.0,15970
17900,5971,15,3,27.75,15970
17901,5972,5,5,58.25,15971
17902,5972,29,5,15.0,15971
17903,5973,8,3,29.849999999999998,15972
17904,5973,21,3,7.5,15972
17905,5973,9,1,11.89,15972
17906,5973,13,3,44.37,15972
17907,5973,26,2,12.5,15972
17908,5974,2,2,23.38,15973
17909,5974,3,2,25.78,15973
17910,5974,28,3,7.470000000000001,15973
17911,5974,19,5,14.950000000000001,15973
17912,5975,21,2,5.0,15974
17913,5975,30,5,18.75,15974
17914,5975,25,5,37.5,15974
17915,5976,18,5,37.5,15975
17916,5976,18,3,22.5,15975
17917,5976,4,5,86.25,15975
17918,5976,26,5,31.25,15975
17919,5976,14,5,67.45,15975
17920,5977,24,2,8.8,15976
17921,5977,25,5,37.5,15976
17922,5977,7,2,25.5,15976
17923,5978,1,3,31.47,15977
17924,5978,7,1,12.75,15977
17925,5979,19,4,11.96,15978
17926,5979,10,2,29.58,15978
17927,5980,21,1,2.5,15979
17928,5980,21,1,2.5,15979
17929,5981,8,5,49.75,15980
17930,5982,16,2,15.0,15981
17931,5982,28,4,9.96,15981
17932,5983,29,4,12.0,15982
17933,5983,16,1,7.5,15982
17934,5983,24,4,17.6,15982
17935,5983,21,2,5.0,15982
17936,5983,9,1,11.89,15982
17937,5984,28,4,9.96,15983
17938,5984,8,5,49.75,15983
17939,5984,10,3,44.37,15983
17940,5984,1,5,52.45,15983
17941,5985,1,5,52.45,15984
17942,5986,10,4,59.16,15985
17943,5987,28,1,2.49,15986
17944,5987,11,3,44.37,15986
17945,5987,28,3,7.470000000000001,15986
17946,5988,6,3,29.849999999999998,15987
17947,5988,25,5,37.5,15987
17948,5989,22,5,10.0,15988
17949,5989,27,3,4.5,15988
17950,5989,3,4,51.56,15988
17951,5989,2,3,35.07,15988
17952,5989,28,2,4.98,15988
17953,5990,7,4,51.0,15989
17954,5990,9,3,35.67,15989
17955,5991,10,5,73.94999999999999,15990
17956,5991,17,3,22.5,15990
17957,5992,6,1,9.95,15991
17958,5993,8,3,29.849999999999998,15992
17959,5993,4,2,34.5,15992
17960,5993,30,5,18.75,15992
17961,5993,30,3,11.25,15992
17962,5993,12,2,29.58,15992
17963,5994,4,1,17.25,15993
17964,5995,8,2,19.9,15994
17965,5995,23,3,26.849999999999998,15994
17966,5995,12,4,59.16,15994
17967,5996,12,5,73.94999999999999,15995
17968,5996,17,4,30.0,15995
17969,5996,28,3,7.470000000000001,15995
17970,5997,3,5,64.45,15996
17971,5998,15,1,9.25,15997
17972,5998,30,5,18.75,15997
17973,5998,20,5,22.5,15997
17974,5999,29,2,6.0,15998
17975,5999,21,5,12.5,15998
17976,5999,13,4,59.16,15998
17977,5999,23,4,35.8,15998
17978,6000,13,2,29.58,15999
17979,6000,28,2,4.98,15999
17980,6000,2,1,11.69,15999
17981,6001,28,4,9.96,16000
17982,6001,22,3,6.0,16000
17983,6001,27,5,7.5,16000
17984,6001,13,1,14.79,16000
17985,6002,8,4,39.8,16001
17986,6002,25,2,15.0,16001
17987,6002,10,2,29.58,16001
17988,6002,21,1,2.5,16001
17989,6002,5,3,34.95,16001
17990,6003,13,1,14.79,16002
17991,6003,30,2,7.5,16002
17992,6003,27,4,6.0,16002
17993,6004,21,4,10.0,16003
17994,6004,21,2,5.0,16003
17995,6004,2,1,11.69,16003
17996,6005,11,3,44.37,16004
17997,6005,3,4,51.56,16004
17998,6005,14,5,67.45,16004
17999,6005,13,3,44.37,16004
18000,6005,16,5,37.5,16004
18001,6006,20,1,4.5,16005
18002,6007,24,2,8.8,16006
18003,6008,12,3,44.37,16007
18004,6008,1,1,10.49,16007
18005,6009,13,5,73.94999999999999,16008
18006,6009,19,1,2.99,16008
18007,6010,27,4,6.0,16009
18008,6010,9,5,59.45,16009
18009,6011,7,4,51.0,16010
18010,6011,4,3,51.75,16010
18011,6011,29,1,3.0,16010
18012,6011,7,2,25.5,16010
18013,6012,18,5,37.5,16011
18014,6012,25,1,7.5,16011
18015,6012,13,1,14.79,16011
18016,6012,29,5,15.0,16011
18017,6012,9,2,23.78,16011
18018,6013,27,2,3.0,16012
18019,6013,18,4,30.0,16012
18020,6013,26,5,31.25,16012
18021,6013,21,3,7.5,16012
18022,6014,8,4,39.8,16013
18023,6014,9,3,35.67,16013
18024,6014,30,2,7.5,16013
18025,6015,11,1,14.79,16014
18026,6015,23,3,26.849999999999998,16014
18027,6015,28,3,7.470000000000001,16014
18028,6015,12,3,44.37,16014
18029,6016,11,5,73.94999999999999,16015
18030,6017,17,3,22.5,16016
18031,6017,29,1,3.0,16016
18032,6017,18,1,7.5,16016
18033,6017,27,1,1.5,16016
18034,6018,7,1,12.75,16017
18035,6018,3,3,38.67,16017
18036,6019,30,3,11.25,16018
18037,6019,15,2,18.5,16018
18038,6019,5,2,23.3,16018
18039,6019,30,2,7.5,16018
18040,6020,26,3,18.75,16019
18041,6020,5,1,11.65,16019
18042,6021,15,1,9.25,16020
18043,6021,15,1,9.25,16020
18044,6021,10,1,14.79,16020
18045,6022,2,3,35.07,16021
18046,6022,3,1,12.89,16021
18047,6022,16,5,37.5,16021
18048,6022,18,1,7.5,16021
18049,6022,18,2,15.0,16021
18050,6023,14,2,26.98,16022
18051,6024,28,4,9.96,16023
18052,6024,29,4,12.0,16023
18053,6024,23,2,17.9,16023
18054,6024,23,5,44.75,16023
18055,6024,6,3,29.849999999999998,16023
18056,6025,3,4,51.56,16024
18057,6025,6,5,49.75,16024
18058,6025,9,3,35.67,16024
18059,6025,26,5,31.25,16024
18060,6025,30,2,7.5,16024
18061,6026,4,3,51.75,16025
18062,6026,20,2,9.0,16025
18063,6026,17,5,37.5,16025
18064,6026,28,4,9.96,16025
18065,6026,15,5,46.25,16025
18066,6027,26,5,31.25,16026
18067,6027,6,4,39.8,16026
18068,6027,20,3,13.5,16026
18069,6028,25,5,37.5,16027
18070,6029,9,4,47.56,16028
18071,6029,30,4,15.0,16028
18072,6029,18,3,22.5,16028
18073,6030,16,3,22.5,16029
18074,6030,14,5,67.45,16029
18075,6030,18,1,7.5,16029
18076,6031,30,3,11.25,16030
18077,6031,12,2,29.58,16030
18078,6031,3,5,64.45,16030
18079,6031,20,1,4.5,16030
18080,6032,15,4,37.0,16031
18081,6032,2,4,46.76,16031
18082,6033,4,3,51.75,16032
18083,6033,10,4,59.16,16032
18084,6033,18,3,22.5,16032
18085,6034,28,4,9.96,16033
18086,6034,7,1,12.75,16033
18087,6034,2,2,23.38,16033
18088,6034,27,2,3.0,16033
18089,6034,25,3,22.5,16033
18090,6035,7,5,63.75,16034
18091,6035,11,3,44.37,16034
18092,6035,5,3,34.95,16034
18093,6036,29,2,6.0,16035
18094,6036,2,3,35.07,16035
18095,6036,17,4,30.0,16035
18096,6037,19,4,11.96,16036
18097,6037,21,1,2.5,16036
18098,6037,22,3,6.0,16036
18099,6038,4,1,17.25,16037
18100,6038,30,4,15.0,16037
18101,6039,23,3,26.849999999999998,16038
18102,6039,22,4,8.0,16038
18103,6040,27,5,7.5,16039
18104,6040,1,4,41.96,16039
18105,6040,20,3,13.5,16039
18106,6041,21,3,7.5,16040
18107,6041,25,1,7.5,16040
18108,6041,18,5,37.5,16040
18109,6041,23,1,8.95,16040
18110,6041,4,5,86.25,16040
18111,6042,7,3,38.25,16041
18112,6042,19,3,8.97,16041
18113,6042,2,5,58.449999999999996,16041
18114,6042,27,4,6.0,16041
18115,6042,9,4,47.56,16041
18116,6043,20,5,22.5,16042
18117,6043,24,5,22.0,16042
18118,6044,17,1,7.5,16043
18119,6044,6,4,39.8,16043
18120,6044,27,2,3.0,16043
18121,6044,29,2,6.0,16043
18122,6045,18,1,7.5,16044
18123,6045,24,4,17.6,16044
18124,6045,22,4,8.0,16044
18125,6045,18,3,22.5,16044
18126,6045,18,2,15.0,16044
18127,6046,4,5,86.25,16045
18128,6046,12,1,14.79,16045
18129,6046,28,2,4.98,16045
18130,6047,22,4,8.0,16046
18131,6047,16,5,37.5,16046
18132,6047,7,1,12.75,16046
18133,6048,19,3,8.97,16047
18134,6048,16,5,37.5,16047
18135,6048,12,2,29.58,16047
18136,6048,1,1,10.49,16047
18137,6048,25,5,37.5,16047
18138,6049,25,3,22.5,16048
18139,6050,14,5,67.45,16049
18140,6050,23,4,35.8,16049
18141,6050,27,3,4.5,16049
18142,6050,27,5,7.5,16049
18143,6051,14,3,40.47,16050
18144,6052,24,5,22.0,16051
18145,6052,10,2,29.58,16051
18146,6053,5,5,58.25,16052
18147,6053,21,5,12.5,16052
18148,6054,21,2,5.0,16053
18149,6054,22,4,8.0,16053
18150,6054,3,1,12.89,16053
18151,6055,22,2,4.0,16054
18152,6055,17,4,30.0,16054
18153,6056,19,1,2.99,16055
18154,6056,5,1,11.65,16055
18155,6056,7,1,12.75,16055
18156,6056,29,1,3.0,16055
18157,6056,16,4,30.0,16055
18158,6057,10,4,59.16,16056
18159,6057,4,3,51.75,16056
18160,6057,20,1,4.5,16056
18161,6057,1,2,20.98,16056
18162,6057,11,4,59.16,16056
18163,6058,6,5,49.75,16057
18164,6058,29,1,3.0,16057
18165,6058,13,1,14.79,16057
18166,6059,4,5,86.25,16058
18167,6059,8,2,19.9,16058
18168,6059,22,1,2.0,16058
18169,6060,2,1,11.69,16059
18170,6060,11,5,73.94999999999999,16059
18171,6060,7,1,12.75,16059
18172,6060,21,2,5.0,16059
18173,6061,1,4,41.96,16060
18174,6061,12,2,29.58,16060
18175,6061,6,5,49.75,16060
18176,6061,20,3,13.5,16060
18177,6061,13,1,14.79,16060
18178,6062,21,2,5.0,16061
18179,6062,5,5,58.25,16061
18180,6062,6,1,9.95,16061
18181,6062,15,3,27.75,16061
18182,6063,3,1,12.89,16062
18183,6064,12,5,73.94999999999999,16063
18184,6064,17,5,37.5,16063
18185,6064,19,1,2.99,16063
18186,6065,19,2,5.98,16064
18187,6066,8,4,39.8,16065
18188,6066,18,1,7.5,16065
18189,6066,26,4,25.0,16065
18190,6066,16,1,7.5,16065
18191,6067,12,5,73.94999999999999,16066
18192,6067,6,3,29.849999999999998,16066
18193,6067,28,1,2.49,16066
18194,6067,14,3,40.47,16066
18195,6067,7,5,63.75,16066
18196,6068,2,4,46.76,16067
18197,6069,25,2,15.0,16068
18198,6069,17,2,15.0,16068
18199,6069,2,1,11.69,16068
18200,6069,24,4,17.6,16068
18201,6069,20,5,22.5,16068
18202,6070,18,4,30.0,16069
18203,6070,16,1,7.5,16069
18204,6071,2,5,58.449999999999996,16070
18205,6071,24,4,17.6,16070
18206,6072,22,5,10.0,16071
18207,6072,28,3,7.470000000000001,16071
18208,6072,5,5,58.25,16071
18209,6073,19,3,8.97,16072
18210,6073,22,3,6.0,16072
18211,6073,19,4,11.96,16072
18212,6073,8,4,39.8,16072
18213,6074,5,5,58.25,16073
18214,6074,13,2,29.58,16073
18215,6074,15,2,18.5,16073
18216,6075,22,1,2.0,16074
18217,6076,4,5,86.25,16075
18218,6076,6,5,49.75,16075
18219,6077,25,4,30.0,16076
18220,6077,2,5,58.449999999999996,16076
18221,6077,22,3,6.0,16076
18222,6077,18,4,30.0,16076
18223,6078,2,3,35.07,16077
18224,6078,26,4,25.0,16077
18225,6079,9,4,47.56,16078
18226,6079,14,2,26.98,16078
18227,6079,15,3,27.75,16078
18228,6079,9,4,47.56,16078
18229,6080,19,2,5.98,16079
18230,6080,14,4,53.96,16079
18231,6080,26,2,12.5,16079
18232,6080,9,1,11.89,16079
18233,6080,2,5,58.449999999999996,16079
18234,6081,3,1,12.89,16080
18235,6081,27,5,7.5,16080
18236,6081,29,5,15.0,16080
18237,6081,23,5,44.75,16080
18238,6082,11,3,44.37,16081
18239,6082,29,3,9.0,16081
18240,6083,23,4,35.8,16082
18241,6083,2,2,23.38,16082
18242,6083,6,5,49.75,16082
18243,6084,6,4,39.8,16083
18244,6084,8,2,19.9,16083
18245,6084,20,5,22.5,16083
18246,6085,21,3,7.5,16084
18247,6085,13,3,44.37,16084
18248,6085,21,1,2.5,16084
18249,6086,22,4,8.0,16085
18250,6086,9,3,35.67,16085
18251,6087,23,4,35.8,16086
18252,6087,15,5,46.25,16086
18253,6087,17,2,15.0,16086
18254,6088,22,3,6.0,16087
18255,6088,11,5,73.94999999999999,16087
18256,6088,26,5,31.25,16087
18257,6088,24,2,8.8,16087
18258,6089,5,3,34.95,16088
18259,6089,27,3,4.5,16088
18260,6089,9,1,11.89,16088
18261,6089,6,5,49.75,16088
18262,6090,26,3,18.75,16089
18263,6090,11,5,73.94999999999999,16089
18264,6090,10,4,59.16,16089
18265,6090,17,3,22.5,16089
18266,6090,19,2,5.98,16089
18267,6091,16,2,15.0,16090
18268,6091,1,3,31.47,16090
18269,6091,17,4,30.0,16090
18270,6091,5,4,46.6,16090
18271,6091,24,5,22.0,16090
18272,6092,15,3,27.75,16091
18273,6092,12,2,29.58,16091
18274,6092,7,1,12.75,16091
18275,6092,17,3,22.5,16091
18276,6093,14,2,26.98,16092
18277,6093,27,4,6.0,16092
18278,6093,4,4,69.0,16092
18279,6093,7,5,63.75,16092
18280,6093,28,5,12.450000000000001,16092
18281,6094,23,4,35.8,16093
18282,6094,19,3,8.97,16093
18283,6095,23,4,35.8,16094
18284,6095,19,5,14.950000000000001,16094
18285,6095,15,1,9.25,16094
18286,6095,5,2,23.3,16094
18287,6095,5,3,34.95,16094
18288,6096,7,3,38.25,16095
18289,6096,1,5,52.45,16095
18290,6096,13,1,14.79,16095
18291,6097,24,4,17.6,16096
18292,6097,15,4,37.0,16096
18293,6098,7,1,12.75,16097
18294,6098,6,5,49.75,16097
18295,6099,20,3,13.5,16098
18296,6099,26,4,25.0,16098
18297,6100,24,2,8.8,16099
18298,6100,19,1,2.99,16099
18299,6100,1,5,52.45,16099
18300,6100,27,5,7.5,16099
18301,6101,20,4,18.0,16100
18302,6101,22,3,6.0,16100
18303,6101,12,1,14.79,16100
18304,6102,25,2,15.0,16101
18305,6102,8,3,29.849999999999998,16101
18306,6102,15,4,37.0,16101
18307,6103,8,5,49.75,16102
18308,6103,28,1,2.49,16102
18309,6103,16,2,15.0,16102
18310,6103,22,5,10.0,16102
18311,6103,16,4,30.0,16102
18312,6104,25,3,22.5,16103
18313,6104,25,5,37.5,16103
18314,6104,8,2,19.9,16103
18315,6104,3,5,64.45,16103
18316,6105,13,1,14.79,16104
18317,6106,3,1,12.89,16105
18318,6106,9,3,35.67,16105
18319,6107,9,3,35.67,16106
18320,6108,13,3,44.37,16107
18321,6108,3,3,38.67,16107
18322,6109,27,4,6.0,16108
18323,6110,22,2,4.0,16109
18324,6110,22,1,2.0,16109
18325,6110,18,5,37.5,16109
18326,6110,18,5,37.5,16109
18327,6111,11,5,73.94999999999999,16110
18328,6111,29,3,9.0,16110
18329,6112,10,4,59.16,16111
18330,6112,4,5,86.25,16111
18331,6112,18,3,22.5,16111
18332,6113,23,5,44.75,16112
18333,6113,9,2,23.78,16112
18334,6113,15,3,27.75,16112
18335,6113,28,2,4.98,16112
18336,6113,25,5,37.5,16112
18337,6114,6,2,19.9,16113
18338,6115,18,4,30.0,16114
18339,6115,19,5,14.950000000000001,16114
18340,6116,18,2,15.0,16115
18341,6116,18,1,7.5,16115
18342,6116,26,1,6.25,16115
18343,6116,5,5,58.25,16115
18344,6117,16,3,22.5,16116
18345,6117,15,2,18.5,16116
18346,6117,22,3,6.0,16116
18347,6117,16,3,22.5,16116
18348,6118,12,2,29.58,16117
18349,6118,29,2,6.0,16117
18350,6118,23,1,8.95,16117
18351,6118,3,2,25.78,16117
18352,6119,23,1,8.95,16118
18353,6119,30,4,15.0,16118
18354,6120,8,2,19.9,16119
18355,6121,29,1,3.0,16120
18356,6121,26,1,6.25,16120
18357,6122,14,1,13.49,16121
18358,6122,22,5,10.0,16121
18359,6122,9,5,59.45,16121
18360,6122,18,5,37.5,16121
18361,6122,16,1,7.5,16121
18362,6123,21,5,12.5,16122
18363,6123,1,2,20.98,16122
18364,6123,24,4,17.6,16122
18365,6123,14,3,40.47,16122
18366,6124,23,2,17.9,16123
18367,6125,10,2,29.58,16124
18368,6125,2,2,23.38,16124
18369,6125,23,2,17.9,16124
18370,6125,25,4,30.0,16124
18371,6125,8,4,39.8,16124
18372,6126,22,1,2.0,16125
18373,6126,12,2,29.58,16125
18374,6126,17,1,7.5,16125
18375,6127,22,5,10.0,16126
18376,6127,13,5,73.94999999999999,16126
18377,6127,10,3,44.37,16126
18378,6128,4,1,17.25,16127
18379,6128,18,3,22.5,16127
18380,6128,9,1,11.89,16127
18381,6128,1,3,31.47,16127
18382,6129,13,1,14.79,16128
18383,6129,9,5,59.45,16128
18384,6130,3,1,12.89,16129
18385,6130,3,4,51.56,16129
18386,6130,2,5,58.449999999999996,16129
18387,6130,18,2,15.0,16129
18388,6130,15,1,9.25,16129
18389,6131,24,3,13.200000000000001,16130
18390,6132,18,2,15.0,16131
18391,6132,3,5,64.45,16131
18392,6132,2,1,11.69,16131
18393,6133,1,3,31.47,16132
18394,6133,10,5,73.94999999999999,16132
18395,6133,20,1,4.5,16132
18396,6134,5,4,46.6,16133
18397,6134,4,3,51.75,16133
18398,6135,28,2,4.98,16134
18399,6135,26,3,18.75,16134
18400,6135,10,1,14.79,16134
18401,6135,23,5,44.75,16134
18402,6136,8,2,19.9,16135
18403,6136,25,2,15.0,16135
18404,6136,25,5,37.5,16135
18405,6136,29,4,12.0,16135
18406,6137,10,3,44.37,16136
18407,6137,16,5,37.5,16136
18408,6137,15,3,27.75,16136
18409,6137,14,2,26.98,16136
18410,6138,26,1,6.25,16137
18411,6138,27,1,1.5,16137
18412,6138,3,1,12.89,16137
18413,6138,6,5,49.75,16137
18414,6139,3,4,51.56,16138
18415,6139,1,5,52.45,16138
18416,6139,3,5,64.45,16138
18417,6139,16,3,22.5,16138
18418,6140,16,5,37.5,16139
18419,6141,3,1,12.89,16140
18420,6142,30,4,15.0,16141
18421,6142,11,4,59.16,16141
18422,6142,10,2,29.58,16141
18423,6142,14,4,53.96,16141
18424,6142,22,2,4.0,16141
18425,6143,19,5,14.950000000000001,16142
18426,6143,24,4,17.6,16142
18427,6143,27,4,6.0,16142
18428,6143,15,5,46.25,16142
18429,6144,16,1,7.5,16143
18430,6144,19,5,14.950000000000001,16143
18431,6145,5,2,23.3,16144
18432,6146,22,3,6.0,16145
18433,6146,15,4,37.0,16145
18434,6146,19,3,8.97,16145
18435,6146,25,4,30.0,16145
18436,6146,5,4,46.6,16145
18437,6147,21,1,2.5,16146
18438,6147,12,1,14.79,16146
18439,6147,15,5,46.25,16146
18440,6147,28,2,4.98,16146
18441,6147,7,5,63.75,16146
18442,6148,25,3,22.5,16147
18443,6148,24,1,4.4,16147
18444,6149,22,5,10.0,16148
18445,6149,20,1,4.5,16148
18446,6149,1,1,10.49,16148
18447,6149,6,1,9.95,16148
18448,6150,1,2,20.98,16149
18449,6151,11,3,44.37,16150
18450,6151,7,4,51.0,16150
18451,6151,25,2,15.0,16150
18452,6151,1,3,31.47,16150
18453,6151,7,4,51.0,16150
18454,6152,2,1,11.69,16151
18455,6153,24,2,8.8,16152
18456,6153,8,4,39.8,16152
18457,6153,17,3,22.5,16152
18458,6154,21,5,12.5,16153
18459,6154,5,3,34.95,16153
18460,6155,22,3,6.0,16154
18461,6155,23,5,44.75,16154
18462,6155,2,4,46.76,16154
18463,6155,24,3,13.200000000000001,16154
18464,6156,21,2,5.0,16155
18465,6156,1,3,31.47,16155
18466,6156,8,3,29.849999999999998,16155
18467,6157,13,3,44.37,16156
18468,6157,12,2,29.58,16156
18469,6157,20,4,18.0,16156
18470,6157,12,2,29.58,16156
18471,6158,29,2,6.0,16157
18472,6158,20,3,13.5,16157
18473,6158,7,5,63.75,16157
18474,6159,4,1,17.25,16158
18475,6159,30,4,15.0,16158
18476,6159,1,5,52.45,16158
18477,6159,5,2,23.3,16158
18478,6159,8,1,9.95,16158
18479,6160,2,4,46.76,16159
18480,6160,19,2,5.98,16159
18481,6160,22,3,6.0,16159
18482,6160,2,3,35.07,16159
18483,6160,1,2,20.98,16159
18484,6161,4,2,34.5,16160
18485,6161,29,3,9.0,16160
18486,6161,27,3,4.5,16160
18487,6161,26,2,12.5,16160
18488,6162,20,4,18.0,16161
18489,6162,20,3,13.5,16161
18490,6163,16,4,30.0,16162
18491,6163,1,2,20.98,16162
18492,6163,1,4,41.96,16162
18493,6163,26,2,12.5,16162
18494,6164,2,5,58.449999999999996,16163
18495,6164,9,1,11.89,16163
18496,6164,17,4,30.0,16163
18497,6164,11,1,14.79,16163
18498,6164,20,5,22.5,16163
18499,6165,3,1,12.89,16164
18500,6165,12,4,59.16,16164
18501,6165,15,3,27.75,16164
18502,6165,18,3,22.5,16164
18503,6166,22,1,2.0,16165
18504,6167,22,5,10.0,16166
18505,6167,21,2,5.0,16166
18506,6167,16,5,37.5,16166
18507,6167,5,2,23.3,16166
18508,6167,21,2,5.0,16166
18509,6168,21,3,7.5,16167
18510,6168,8,4,39.8,16167
18511,6168,11,2,29.58,16167
18512,6168,16,1,7.5,16167
18513,6169,7,3,38.25,16168
18514,6170,24,4,17.6,16169
18515,6170,25,5,37.5,16169
18516,6170,4,4,69.0,16169
18517,6170,30,1,3.75,16169
18518,6171,9,5,59.45,16170
18519,6171,11,4,59.16,16170
18520,6172,8,4,39.8,16171
18521,6172,18,5,37.5,16171
18522,6173,20,1,4.5,16172
18523,6173,9,1,11.89,16172
18524,6173,10,4,59.16,16172
18525,6174,17,3,22.5,16173
18526,6174,13,4,59.16,16173
18527,6174,15,4,37.0,16173
18528,6174,15,1,9.25,16173
18529,6174,7,5,63.75,16173
18530,6175,24,1,4.4,16174
18531,6175,4,3,51.75,16174
18532,6175,10,1,14.79,16174
18533,6175,19,1,2.99,16174
18534,6175,21,3,7.5,16174
18535,6176,17,3,22.5,16175
18536,6176,8,4,39.8,16175
18537,6177,9,3,35.67,16176
18538,6177,9,1,11.89,16176
18539,6177,27,4,6.0,16176
18540,6177,18,4,30.0,16176
18541,6178,23,4,35.8,16177
18542,6178,6,3,29.849999999999998,16177
18543,6179,17,3,22.5,16178
18544,6179,8,2,19.9,16178
18545,6179,16,1,7.5,16178
18546,6179,6,4,39.8,16178
18547,6180,8,5,49.75,16179
18548,6180,23,5,44.75,16179
18549,6180,13,3,44.37,16179
18550,6180,16,2,15.0,16179
18551,6180,19,3,8.97,16179
18552,6181,8,3,29.849999999999998,16180
18553,6181,12,1,14.79,16180
18554,6181,18,5,37.5,16180
18555,6181,21,5,12.5,16180
18556,6182,2,3,35.07,16181
18557,6182,10,4,59.16,16181
18558,6182,17,3,22.5,16181
18559,6182,23,5,44.75,16181
18560,6182,5,2,23.3,16181
18561,6183,25,4,30.0,16182
18562,6183,29,1,3.0,16182
18563,6183,9,5,59.45,16182
18564,6183,29,4,12.0,16182
18565,6183,16,3,22.5,16182
18566,6184,8,5,49.75,16183
18567,6184,28,3,7.470000000000001,16183
18568,6184,21,3,7.5,16183
18569,6184,30,2,7.5,16183
18570,6184,15,3,27.75,16183
18571,6185,7,3,38.25,16184
18572,6186,16,5,37.5,16185
18573,6186,10,4,59.16,16185
18574,6187,5,1,11.65,16186
18575,6187,16,5,37.5,16186
18576,6187,29,3,9.0,16186
18577,6187,12,4,59.16,16186
18578,6188,27,5,7.5,16187
18579,6189,16,2,15.0,16188
18580,6189,7,5,63.75,16188
18581,6189,6,2,19.9,16188
18582,6189,20,5,22.5,16188
18583,6189,10,1,14.79,16188
18584,6190,14,4,53.96,16189
18585,6190,30,3,11.25,16189
18586,6190,16,2,15.0,16189
18587,6190,9,5,59.45,16189
18588,6190,9,2,23.78,16189
18589,6191,20,1,4.5,16190
18590,6192,3,2,25.78,16191
18591,6192,28,3,7.470000000000001,16191
18592,6193,4,2,34.5,16192
18593,6193,13,3,44.37,16192
18594,6193,4,4,69.0,16192
18595,6193,12,3,44.37,16192
18596,6193,19,4,11.96,16192
18597,6194,27,5,7.5,16193
18598,6195,19,2,5.98,16194
18599,6195,5,1,11.65,16194
18600,6195,12,1,14.79,16194
18601,6196,14,3,40.47,16195
18602,6196,13,1,14.79,16195
18603,6196,24,1,4.4,16195
18604,6197,22,5,10.0,16196
18605,6198,6,5,49.75,16197
18606,6198,11,3,44.37,16197
18607,6198,5,1,11.65,16197
18608,6199,24,1,4.4,16198
18609,6199,12,3,44.37,16198
18610,6199,16,2,15.0,16198
18611,6199,1,1,10.49,16198
18612,6199,30,1,3.75,16198
18613,6200,5,5,58.25,16199
18614,6200,18,5,37.5,16199
18615,6200,16,5,37.5,16199
18616,6200,18,4,30.0,16199
18617,6201,25,5,37.5,16200
18618,6201,3,4,51.56,16200
18619,6201,22,5,10.0,16200
18620,6201,1,2,20.98,16200
18621,6202,16,1,7.5,16201
18622,6202,1,3,31.47,16201
18623,6202,11,3,44.37,16201
18624,6203,13,4,59.16,16202
18625,6203,9,1,11.89,16202
18626,6203,5,3,34.95,16202
18627,6204,28,5,12.450000000000001,16203
18628,6204,4,5,86.25,16203
18629,6204,25,1,7.5,16203
18630,6204,4,2,34.5,16203
18631,6205,9,5,59.45,16204
18632,6205,8,3,29.849999999999998,16204
18633,6205,16,3,22.5,16204
18634,6206,29,5,15.0,16205
18635,6206,7,1,12.75,16205
18636,6207,20,5,22.5,16206
18637,6208,27,5,7.5,16207
18638,6208,11,3,44.37,16207
18639,6208,17,4,30.0,16207
18640,6209,15,1,9.25,16208
18641,6209,6,4,39.8,16208
18642,6209,26,3,18.75,16208
18643,6209,17,3,22.5,16208
18644,6209,25,4,30.0,16208
18645,6210,3,5,64.45,16209
18646,6210,5,2,23.3,16209
18647,6210,8,5,49.75,16209
18648,6210,21,1,2.5,16209
18649,6210,16,1,7.5,16209
18650,6211,17,2,15.0,16210
18651,6212,11,3,44.37,16211
18652,6212,9,5,59.45,16211
18653,6213,2,4,46.76,16212
18654,6213,13,3,44.37,16212
18655,6213,14,3,40.47,16212
18656,6213,13,4,59.16,16212
18657,6214,8,5,49.75,16213
18658,6214,22,1,2.0,16213
18659,6215,15,4,37.0,16214
18660,6216,13,1,14.79,16215
18661,6217,3,1,12.89,16216
18662,6217,25,2,15.0,16216
18663,6217,12,4,59.16,16216
18664,6217,27,5,7.5,16216
18665,6217,16,5,37.5,16216
18666,6218,22,1,2.0,16217
18667,6218,7,4,51.0,16217
18668,6218,5,5,58.25,16217
18669,6219,13,3,44.37,16218
18670,6219,26,5,31.25,16218
18671,6220,28,5,12.450000000000001,16219
18672,6220,28,4,9.96,16219
18673,6220,6,5,49.75,16219
18674,6221,1,2,20.98,16220
18675,6221,12,5,73.94999999999999,16220
18676,6221,8,1,9.95,16220
18677,6222,30,5,18.75,16221
18678,6222,2,5,58.449999999999996,16221
